id,product_id,product_name,sub_category
1812,TEC-AC-10004595,First Data TMFD35 PIN Pad,Accessories
1813,FUR-FU-10002874,Ultra Commercial Grade Dual Valve Door Closer,Furnishings
1814,FUR-FU-10003489,Contemporary Borderless Frame,Furnishings
1815,TEC-MA-10002073,"3D Systems Cube Printer, 2nd Generation, White",Machines
1816,TEC-PH-10004006,Panasonic KX - TS880B Telephone,Phones
1817,OFF-BI-10000279,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Binders
1818,OFF-PA-10000300,Xerox 1936,Paper
1819,OFF-BI-10004308,Avery Legal 4-Ring Binder,Binders
1820,TEC-PH-10004080,Avaya 5410 Digital phone,Phones
1821,OFF-PA-10001260,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Paper
1822,OFF-ST-10004946,Desktop 3-Pocket Hot File,Storage
1823,OFF-PA-10002109,Wirebound Voice Message Log Book,Paper
1824,TEC-MA-10004255,Konica Minolta magicolor 1690MF Multifunction Printer,Machines
1825,FUR-FU-10003095,"Linden 12"" Wall Clock With Oak Frame",Furnishings
1826,FUR-FU-10000820,Tensor Brushed Steel Torchiere Floor Lamp,Furnishings
1827,TEC-MA-10002930,Ricoh - Ink Collector Unit for GX3000 Series Printers,Machines
1828,OFF-PA-10003205,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",Paper
1829,OFF-LA-10002368,Avery 479,Labels
1830,TEC-MA-10003230,Okidata C610n Printer,Machines
1831,OFF-PA-10000295,Xerox 229,Paper
1832,OFF-SU-10004884,Acme Galleria Hot Forged Steel Scissors with Colored Handles,Supplies
1833,FUR-FU-10002240,Nu-Dell EZ-Mount Plastic Wall Frames,Furnishings
1834,FUR-FU-10001057,Tensor Track Tree Floor Lamp,Furnishings
1835,FUR-CH-10002073,Hon Olson Stacker Chairs,Chairs
1836,OFF-AP-10003278,Belkin 7-Outlet SurgeMaster Home Series,Appliances
1837,TEC-PH-10002070,Griffin GC36547 PowerJolt SE Lightning Charger,Phones
1838,FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Furnishings
1839,TEC-AC-10004420,Cherry 142-key Programmable Keyboard,Accessories
1840,TEC-PH-10004094,Motorola L703CM,Phones
1841,TEC-MA-10002790,NeatDesk Desktop Scanner & Digital Filing System,Machines
1842,OFF-AP-10001634,Hoover Commercial Lightweight Upright Vacuum,Appliances
1843,OFF-PA-10001837,Xerox 1976,Paper
1844,OFF-AR-10003896,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",Art
1845,OFF-BI-10002897,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",Binders
1846,OFF-PA-10001243,Xerox 1983,Paper
1847,FUR-FU-10003806,"Tenex Chairmat w/ Average Lip, 45"" x 53""",Furnishings
1848,TEC-MA-10000904,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",Machines
1849,OFF-LA-10002473,Avery 484,Labels
1850,FUR-FU-10003374,Electrix Fluorescent Magnifier Lamps & Weighted Base,Furnishings
1851,TEC-MA-10001856,Okidata C610n Printer,Machines
1852,OFF-ST-10003641,Space Solutions Industrial Galvanized Steel Shelving.,Storage
1853,OFF-AR-10004707,Staples in misc. colors,Art
1854,TEC-MA-10004086,Plantronics Single Ear Headset,Machines
1855,TEC-MA-10001695,Zebra GK420t Direct Thermal/Thermal Transfer Printer,Machines
1856,FUR-FU-10002506,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Furnishings
1857,TEC-AC-10004518,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,Accessories
1858,OFF-AP-10000027,Hoover Commercial SteamVac,Appliances
1859,OFF-PA-10002558,Xerox 1938,Paper
1860,TEC-AC-10000926,NETGEAR RangeMax WNR1000 Wireless Router,Accessories
1861,OFF-PA-10001846,Xerox 1899,Paper
1862,TEC-MA-10003673,Hewlett-Packard Desktjet 6988DT Refurbished Printer,Machines
1863,FUR-BO-10001567,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Bookcases
1864,FUR-FU-10001379,"Executive Impressions 16-1/2"" Circular Wall Clock",Furnishings
1865,TEC-MA-10000984,Okidata MB760 Printer,Machines
1866,OFF-AR-10000937,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Art
1867,FUR-FU-10002030,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Furnishings
1868,OFF-FA-10000254,Sterling Rubber Bands by Alliance,Fasteners
1869,OFF-AP-10004136,Kensington 6 Outlet SmartSocket Surge Protector,Appliances
1870,TEC-AC-10002370,Maxell CD-R Discs,Accessories
1871,OFF-AR-10003986,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Art
1872,OFF-SU-10004290,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Supplies
1873,TEC-MA-10004552,Star Micronics TSP100 TSP143LAN Receipt Printer,Machines
1874,OFF-PA-10000312,Xerox 1955,Paper
1875,OFF-PA-10001001,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",Paper
1876,OFF-PA-10001583,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Paper
1877,TEC-MA-10002694,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,Machines
1878,TEC-MA-10004626,Lexmark 20R1285 X6650 Wireless All-in-One Printer,Machines
1879,TEC-PH-10004241,Nokia Lumia 1020,Phones
1880,OFF-SU-10003936,Acme Serrated Blade Letter Opener,Supplies
1881,TEC-MA-10003337,Okidata B401 Printer,Machines
1882,OFF-PA-10000210,Xerox Blank Computer Paper,Paper
1883,OFF-AR-10003477,4009 Highlighters,Art
1884,FUR-CH-10002317,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,Chairs
1885,OFF-LA-10004677,Self-Adhesive Address Labels for Typewriters with Dispenser Box,Labels
1886,FUR-CH-10002780,Office Star - Task Chair with Contemporary Loop Arms,Chairs
1887,OFF-EN-10001535,Grip Seal Envelopes,Envelopes
1888,TEC-MA-10003493,Penpower WorldCard Pro Card Scanner,Machines
1889,TEC-AC-10002380,Sony 8GB Class 10 Micro SDHC R40 Memory Card,Accessories
1890,TEC-PH-10002817,RCA ViSYS 25425RE1 Corded phone,Phones
1891,TEC-MA-10003589,Cisco 8961 IP Phone Charcoal,Machines
1892,OFF-AP-10003099,"Eureka Hand Vacuum, Bagless",Appliances
1893,TEC-PH-10002645,LG G2,Phones
1894,OFF-ST-10001627,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,Storage
